countryName,countryEnglishName,province_confirmedCount,updateTime,,,,,
马拉维,Malawi,17,2020/4/20,,,,,
圣卢西亚,St.Lucia,15,2020/4/20,,,,,
博茨瓦纳,Botswana,15,2020/4/20,,,,,
格林那达,,14,2020/4/20,,,,,
圣其茨和尼维斯,,14,2020/4/20,,,,,
斯威士兰,Swaziland,22,2020/4/20,,,,,
纳米比亚,Namibia,16,2020/4/20,,,,,
库拉索岛,,14,2020/4/20,,,,,
北马里亚纳群岛联邦,,14,2020/4/20,,,,,
圣文森特和格林纳丁斯,Saint Vincent and the Grenadines,12,2020/4/20,,,,,
塞舌尔,Seychelles,11,2020/4/20,,,,,
格陵兰,,11,2020/4/20,,,,,
蒙特塞拉特,,11,2020/4/20,,,,,
福克兰群岛,,11,2020/4/20,,,,,
特克斯和凯科斯群岛,,11,2020/4/20,,,,,
尼加拉瓜,Nicaragua,9,2020/4/20,,,,,
梵蒂冈,Status Civitatis Vaticanae,8,2020/4/20,,,,,
巴布亚新几内亚,Papua New Guinea,7,2020/4/20,,,,,
冈比亚,Gambia,9,2020/4/20,,,,,
圣巴泰勒米岛,,6,2020/4/20,,,,,
苏里南,Suriname,10,2020/4/20,,,,,
布隆迪共和国,,6,2020/4/20,,,,,
不丹,Kingdom of Bhutan,5,2020/4/20,,,,,
荷兰加勒比地区,,5,2020/4/20,,,,,
毛里塔尼亚,The Islamic Republic of Mauritania,7,2020/4/20,,,,,
南苏丹,,4,2020/4/20,,,,,
圣多美和普林西比,Sao Tome and Principe,4,2020/4/20,,,,,
安圭拉,,3,2020/4/20,,,,,
英属维尔京群岛,,3,2020/4/20,,,,,
中非共和国,Central African Republic,12,2020/4/20,,,,,
圣皮埃尔和密克隆群岛,,1,2020/4/20,,,,,
也门共和国,,1,2020/4/20,,,,,
乌克兰,Ukraine,5449,2020/4/19,,,,,
芬兰,Finland,3681,2020/4/19,,,,,
孟加拉国,Bangladesh,2456,2020/4/19,,,,,
摩尔多瓦,Moldova,2472,2020/4/19,,,,,
爱沙尼亚,Estonia,1512,2020/4/19,,,,,
波多黎各,Puerto Rico,1068,2020/4/19,,,,,
阿塞拜疆,Azerbaijan,1398,2020/4/19,,,,,
斯里兰卡,SriLanka,269,2020/4/19,,,,,
塞拉利昂,Sierra Leone,35,2020/4/19,,,,,
叙利亚,Syria,39,2020/4/19,,,,,
美国,United States of America,735366,2020/4/19,,,,,
英国,United Kingdom,120067,2020/4/19,,,,,
加拿大,Canada,33922,2020/4/19,,,,,
印度,India,16116,2020/4/19,,,,,
瑞典,Sweden,14500,2020/4/19,,,,,
瑞士,Switzerland,27268,2020/4/19,,,,,
厄瓜多尔,Ecuador,9022,2020/4/19,,,,,
新加坡,Singapore,6588,2020/4/19,,,,,
塞尔维亚,Republic of Serbia,6318,2020/4/19,,,,,
菲律宾,Philippines,6259,2020/4/19,,,,,
巴拿马,Panama,4016,2020/4/19,,,,,
哈萨克斯坦,Kazakhstan,1654,2020/4/19,,,,,
阿曼,Oman,1266,2020/4/19,,,,,
立陶宛,Lithuania,1239,2020/4/19,,,,,
斯洛伐克,Slovakia,1161,2020/4/19,,,,,
安道尔,Andorra,704,2020/4/19,,,,,
冰岛,Iceland,1760,2020/4/19,,,,,
格鲁吉亚,Georgia,394,2020/4/19,,,,,
刚果（金）,Democratic Republic of the Congo,327,2020/4/19,,,,,
委内瑞拉,Venezuela,204,2020/4/19,,,,,
肯尼亚,Kenya,270,2020/4/19,,,,,
新西兰,New Zealand,1098,2020/4/19,,,,,
马里,Mali,216,2020/4/19,,,,,
马提尼克,Martinique,159,2020/4/19,,,,,
刚果（布）,,143,2020/4/19,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,712,2020/4/19,,,,,
毛里求斯,Mauritius,328,2020/4/19,,,,,
越南,Vietnam,268,2020/4/19,,,,,
利比里亚,Liberia,81,2020/4/19,,,,,
中国,China,84225,2020/4/19,,,,,
沙特阿拉伯,Saudi Arabia,9362,2020/4/19,,,,,
波兰,Poland,8742,2020/4/19,,,,,
澳大利亚,Australia,6586,2020/4/19,,,,,
罗马尼亚,Romania,8418,2020/4/19,,,,,
加纳,Ghana,834,2020/4/19,,,,,
克罗地亚,Croatia,1832,2020/4/19,,,,,
巴林,Bahrain,1873,2020/4/19,,,,,
马尔代夫,Maldives,51,2020/4/19,,,,,
秘鲁,Peru,14420,2020/4/19,,,,,
德国,Germany,139897,2020/4/19,,,,,
荷兰,Netherlands,32655,2020/4/19,,,,,
比利时,Belgium,38496,2020/4/19,,,,,
葡萄牙,Portugal,20206,2020/4/19,,,,,
以色列,Israel,13362,2020/4/19,,,,,
卡塔尔,Qatar,5448,2020/4/19,,,,,
奥地利,Austria,14681,2020/4/19,,,,,
马来西亚,Malaysia,5389,2020/4/19,,,,,
尼日利亚,Nigeria,542,2020/4/19,,,,,
牙买加,Jamaica,143,2020/4/19,,,,,
俄罗斯,Russia,42853,2020/4/19,,,,,
黎巴嫩,Lebanon,673,2020/4/19,,,,,
塞内加尔,Senegal,367,2020/4/19,,,,,
捷克,Czech Republic,6606,2020/4/19,,,,,
白俄罗斯,Belarus,4779,2020/4/19,,,,,
吉尔吉斯斯坦,,554,2020/4/19,,,,,
加蓬,Gabon,109,2020/4/19,,,,,
意大利,Italy,175925,2020/4/19,,,,,
西班牙,Spain,195944,2020/4/19,,,,,
土耳其,Turkey,82329,2020/4/19,,,,,
法国,France,111821,2020/4/19,,,,,
巴西,Brazil,36925,2020/4/19,,,,,
伊朗,Iran,82211,2020/4/19,,,,,
爱尔兰,Ireland,14758,2020/4/19,,,,,
日本,Japan,10437,2020/4/19,,,,,
挪威,Norway,7036,2020/4/19,,,,,
墨西哥,Mexico,7497,2020/4/19,,,,,
巴基斯坦,Pakistan,7773,2020/4/19,,,,,
智利,Chile,9730,2020/4/19,,,,,
阿联酋,United Arab Emirates,6781,2020/4/19,,,,,
印度尼西亚,Indonesia,6575,2020/4/19,,,,,
丹麦,Denmark,7242,2020/4/19,,,,,
多米尼加,Dominican Republic,4126,2020/4/19,,,,,
哥伦比亚,Colombia,3621,2020/4/19,,,,,
卢森堡,Luxembourg,3537,2020/4/19,,,,,
韩国,Korea,10661,2020/4/19,,,,,
摩洛哥,Morocco,2820,2020/4/19,,,,,
埃及,Egypt,3032,2020/4/19,,,,,
希腊,Greece,2235,2020/4/19,,,,,
南非,South Africa,3034,2020/4/19,,,,,
阿根廷,Argentina,2694,2020/4/19,,,,,
科威特,Kuwait,1915,2020/4/19,,,,,
匈牙利,Hungary,1916,2020/4/19,,,,,
乌兹别克斯坦,Uzbekistan,1495,2020/4/19,,,,,
阿尔及利亚,Algeria,2534,2020/4/19,,,,,
斯洛文尼亚,Slovenia,1317,2020/4/19,,,,,
北马其顿,North Macedonia,1170,2020/4/19,,,,,
古巴,Cuba,923,2020/4/19,,,,,
波黑,Bosnia and Herzegovina,1245,2020/4/19,,,,,
突尼斯,Tunisia,866,2020/4/19,,,,,
阿富汗,Afghanistan,933,2020/4/19,,,,,
泰国,Thailand,2765,2020/4/19,,,,,
塞浦路斯,Cyprus,761,2020/4/19,,,,,
亚美尼亚,Armenia,1291,2020/4/19,,,,,
保加利亚,Bulgaria,865,2020/4/19,,,,,
喀麦隆,Cameroon,1016,2020/4/19,,,,,
吉布提,Djibouti,732,2020/4/19,,,,,
哥斯达黎加,Costa Rica,642,2020/4/19,,,,,
拉脱维亚,Latvia,682,2020/4/19,,,,,
科特迪瓦,Ivory Coast,801,2020/4/19,,,,,
尼日尔,Niger,639,2020/4/19,,,,,
伊拉克,Iraq,1513,2020/4/19,,,,,
几内亚,Guinea,518,2020/4/19,,,,,
玻利维亚,Bolivia,465,2020/4/19,,,,,
留尼旺,Reunion,402,2020/4/19,,,,,
洪都拉斯,Honduras,442,2020/4/19,,,,,
圣马力诺,San Marino,426,2020/4/19,,,,,
马耳他,Malta,422,2020/4/19,,,,,
马恩岛,Isle of Man,289,2020/4/19,,,,,
巴勒斯坦,Palestine,313,2020/4/19,,,,,
阿尔巴尼亚,Albania,548,2020/4/19,,,,,
黑山,,305,2020/4/19,,,,,
马约特,,245,2020/4/19,,,,,
根西岛,Guernsey,234,2020/4/19,,,,,
泽西岛,Bailiwick of Jersey,223,2020/4/19,,,,,
乌拉圭,Uruguay,517,2020/4/19,,,,,
布基纳法索,Burkina Faso,565,2020/4/19,,,,,
危地马拉,Guatemala,214,2020/4/19,,,,,
法罗群岛,Faroe,184,2020/4/19,,,,,
萨尔瓦多,El Salvador,177,2020/4/19,,,,,
巴拉圭,Paraguay,199,2020/4/19,,,,,
约旦,Jordan,413,2020/4/19,,,,,
瓜德罗普岛,,145,2020/4/19,,,,,
直布罗陀,Gibraltar,133,2020/4/19,,,,,
坦桑尼亚,Tanzania,148,2020/4/19,,,,,
关岛,Guam,135,2020/4/19,,,,,
索马里,Somali,135,2020/4/19,,,,,
特立尼达和多巴哥,Trinidad and Tobago,114,2020/4/19,,,,,
缅甸,Burma,107,2020/4/19,,,,,
阿鲁巴,,96,2020/4/19,,,,,
摩纳哥,Monaco,98,2020/4/19,,,,,
埃塞俄比亚,Ethiopia,108,2020/4/19,,,,,
马达加斯加,Madagascar,120,2020/4/19,,,,,
百慕大,,83,2020/4/19,,,,,
卢旺达,Republic of Rwanda,144,2020/4/19,,,,,
柬埔寨,Kampuchea (Cambodia ),122,2020/4/19,,,,,
开曼群岛,Cayman Is,61,2020/4/19,,,,,
苏丹,Sudan,66,2020/4/19,,,,,
美属维尔京群岛,,53,2020/4/19,,,,,
巴哈马,Bahamas,54,2020/4/19,,,,,
海地,Haiti,43,2020/4/19,,,,,
厄立特里亚,,39,2020/4/19,,,,,
乍得,Chad,33,2020/4/19,,,,,
莫桑比克,Mozambique,35,2020/4/19,,,,,
多哥,Togo,84,2020/4/19,,,,,
尼泊尔,Nepal,31,2020/4/19,,,,,
蒙古,Mongolia,32,2020/4/19,,,,,
赞比亚共和国,,61,2020/4/19,,,,,
文莱,Brunei,138,2020/4/19,,,,,
津巴布韦,Zimbabwe,25,2020/4/19,,,,,
安哥拉,Angola,24,2020/4/19,,,,,
马拉维,Malawi,17,2020/4/19,,,,,
斯威士兰,Swaziland,22,2020/4/19,,,,,
北马里亚纳群岛联邦,,14,2020/4/19,,,,,
荷兰加勒比地区,,5,2020/4/19,,,,,
中非共和国,Central African Republic,12,2020/4/19,,,,,
法属圭亚那,French Guiana,96,2020/4/19,,,,,
赤道几内亚,The Republic of Equatorial Guinea,79,2020/4/19,,,,,
巴巴多斯,Barbados,75,2020/4/19,,,,,
圭亚那,Guyana,63,2020/4/19,,,,,
荷属圣马丁,,57,2020/4/19,,,,,
几内亚比绍,,50,2020/4/19,,,,,
贝宁,Benin,37,2020/4/19,,,,,
东帝汶,,18,2020/4/19,,,,,
斐济,Fiji,17,2020/4/19,,,,,
博茨瓦纳,Botswana,15,2020/4/19,,,,,
特克斯和凯科斯群岛,,11,2020/4/19,,,,,
巴布亚新几内亚,Papua New Guinea,7,2020/4/19,,,,,
布隆迪共和国,,6,2020/4/19,,,,,
芬兰,Finland,3489,2020/4/18,,,,,
卢森堡,Luxembourg,3537,2020/4/18,,,,,
以色列,Israel,13107,2020/4/18,,,,,
秘鲁,Peru,13489,2020/4/18,,,,,
瑞典,Sweden,13967,2020/4/18,,,,,
西班牙,Spain,191726,2020/4/18,,,,,
加拿大,Canada,32412,2020/4/18,,,,,
印度,India,14793,2020/4/18,,,,,
瑞士,Switzerland,27186,2020/4/18,,,,,
中国,China,84186,2020/4/18,,,,,
安道尔,Andorra,704,2020/4/18,,,,,
肯尼亚,Kenya,262,2020/4/18,,,,,
美国,United States of America,706832,2020/4/18,,,,,
英国,United Kingdom,114217,2020/4/18,,,,,
法国,France,109252,2020/4/18,,,,,
俄罗斯,Russia,36793,2020/4/18,,,,,
沙特阿拉伯,Saudi Arabia,8274,2020/4/18,,,,,
巴基斯坦,Pakistan,7638,2020/4/18,,,,,
智利,Chile,9252,2020/4/18,,,,,
新加坡,Singapore,5992,2020/4/18,,,,,
塞尔维亚,Republic of Serbia,5994,2020/4/18,,,,,
白俄罗斯,Belarus,4779,2020/4/18,,,,,
南非,South Africa,2783,2020/4/18,,,,,
哈萨克斯坦,Kazakhstan,1591,2020/4/18,,,,,
斯洛伐克,Slovakia,1089,2020/4/18,,,,,
阿塞拜疆,Azerbaijan,1373,2020/4/18,,,,,
塞浦路斯,Cyprus,750,2020/4/18,,,,,
加纳,Ghana,641,2020/4/18,,,,,
冰岛,Iceland,1754,2020/4/18,,,,,
吉尔吉斯斯坦,,506,2020/4/18,,,,,
尼日利亚,Nigeria,493,2020/4/18,,,,,
新西兰,New Zealand,1094,2020/4/18,,,,,
马约特,,233,2020/4/18,,,,,
乌拉圭,Uruguay,508,2020/4/18,,,,,
委内瑞拉,Venezuela,197,2020/4/18,,,,,
塞内加尔,Senegal,350,2020/4/18,,,,,
毛里求斯,Mauritius,325,2020/4/18,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,712,2020/4/18,,,,,
加蓬,Gabon,108,2020/4/18,,,,,
缅甸,Burma,96,2020/4/18,,,,,
葡萄牙,Portugal,19685,2020/4/18,,,,,
马尔代夫,Maldives,34,2020/4/18,,,,,
罗马尼亚,Romania,8067,2020/4/18,,,,,
马来西亚,Malaysia,5305,2020/4/18,,,,,
荷兰,Netherlands,31589,2020/4/18,,,,,
厄瓜多尔,Ecuador,8450,2020/4/18,,,,,
奥地利,Austria,14623,2020/4/18,,,,,
立陶宛,Lithuania,1149,2020/4/18,,,,,
尼日尔,Niger,627,2020/4/18,,,,,
斯里兰卡,SriLanka,248,2020/4/18,,,,,
埃塞俄比亚,Ethiopia,105,2020/4/18,,,,,
丹麦,Denmark,7073,2020/4/18,,,,,
希腊,Greece,2224,2020/4/18,,,,,
阿根廷,Argentina,2669,2020/4/18,,,,,
保加利亚,Bulgaria,825,2020/4/18,,,,,
马恩岛,Isle of Man,258,2020/4/18,,,,,
阿尔巴尼亚,Albania,539,2020/4/18,,,,,
巴拉圭,Paraguay,174,2020/4/18,,,,,
阿联酋,United Arab Emirates,6302,2020/4/18,,,,,
吉布提,Djibouti,732,2020/4/18,,,,,
哥斯达黎加,Costa Rica,626,2020/4/18,,,,,
拉脱维亚,Latvia,682,2020/4/18,,,,,
科特迪瓦,Ivory Coast,742,2020/4/18,,,,,
几内亚,Guinea,477,2020/4/18,,,,,
马耳他,Malta,412,2020/4/18,,,,,
格鲁吉亚,Georgia,385,2020/4/18,,,,,
巴勒斯坦,Palestine,308,2020/4/18,,,,,
直布罗陀,Gibraltar,131,2020/4/18,,,,,
文莱,Brunei,137,2020/4/18,,,,,
卡塔尔,Qatar,5008,2020/4/18,,,,,
巴林,Bahrain,1767,2020/4/18,,,,,
泽西岛,Bailiwick of Jersey,219,2020/4/18,,,,,
约旦,Jordan,407,2020/4/18,,,,,
赞比亚共和国,,57,2020/4/18,,,,,
意大利,Italy,172434,2020/4/18,,,,,
土耳其,Turkey,78546,2020/4/18,,,,,
德国,Germany,137439,2020/4/18,,,,,
比利时,Belgium,37183,2020/4/18,,,,,
伊朗,Iran,80868,2020/4/18,,,,,
巴西,Brazil,34221,2020/4/18,,,,,
爱尔兰,Ireland,13980,2020/4/18,,,,,
日本,Japan,9788,2020/4/18,,,,,
波兰,Poland,8379,2020/4/18,,,,,
挪威,Norway,6937,2020/4/18,,,,,
澳大利亚,Australia,6565,2020/4/18,,,,,
墨西哥,Mexico,6875,2020/4/18,,,,,
菲律宾,Philippines,6087,2020/4/18,,,,,
捷克,Czech Republic,6499,2020/4/18,,,,,
印度尼西亚,Indonesia,6248,2020/4/18,,,,,
乌克兰,Ukraine,5106,2020/4/18,,,,,
巴拿马,Panama,3751,2020/4/18,,,,,
多米尼加,Dominican Republic,3755,2020/4/18,,,,,
哥伦比亚,Colombia,3105,2020/4/18,,,,,
韩国,Korea,10653,2020/4/18,,,,,
摩洛哥,Morocco,2670,2020/4/18,,,,,
孟加拉国,Bangladesh,2144,2020/4/18,,,,,
埃及,Egypt,2844,2020/4/18,,,,,
摩尔多瓦,Moldova,2264,2020/4/18,,,,,
科威特,Kuwait,1751,2020/4/18,,,,,
匈牙利,Hungary,1834,2020/4/18,,,,,
乌兹别克斯坦,Uzbekistan,1450,2020/4/18,,,,,
爱沙尼亚,Estonia,1459,2020/4/18,,,,,
阿尔及利亚,Algeria,2418,2020/4/18,,,,,
克罗地亚,Croatia,1814,2020/4/18,,,,,
斯洛文尼亚,Slovenia,1304,2020/4/18,,,,,
阿曼,Oman,1180,2020/4/18,,,,,
波多黎各,Puerto Rico,1043,2020/4/18,,,,,
北马其顿,North Macedonia,1117,2020/4/18,,,,,
泰国,Thailand,2733,2020/4/18,,,,,
古巴,Cuba,862,2020/4/18,,,,,
波黑,Bosnia and Herzegovina,1195,2020/4/18,,,,,
突尼斯,Tunisia,864,2020/4/18,,,,,
喀麦隆,Cameroon,1016,2020/4/18,,,,,
阿富汗,Afghanistan,933,2020/4/18,,,,,
亚美尼亚,Armenia,1248,2020/4/18,,,,,
黎巴嫩,Lebanon,672,2020/4/18,,,,,
伊拉克,Iraq,1482,2020/4/18,,,,,
玻利维亚,Bolivia,441,2020/4/18,,,,,
留尼旺,Reunion,394,2020/4/18,,,,,
洪都拉斯,Honduras,426,2020/4/18,,,,,
圣马力诺,San Marino,426,2020/4/18,,,,,
刚果（金）,Democratic Republic of the Congo,307,2020/4/18,,,,,
黑山,,303,2020/4/18,,,,,
布基纳法索,Burkina Faso,557,2020/4/18,,,,,
根西岛,Guernsey,228,2020/4/18,,,,,
危地马拉,Guatemala,196,2020/4/18,,,,,
法罗群岛,Faroe,184,2020/4/18,,,,,
萨尔瓦多,El Salvador,164,2020/4/18,,,,,
马提尼克,Martinique,159,2020/4/18,,,,,
马里,Mali,190,2020/4/18,,,,,
瓜德罗普岛,,145,2020/4/18,,,,,
关岛,Guam,135,2020/4/18,,,,,
坦桑尼亚,Tanzania,147,2020/4/18,,,,,
刚果（布）,,143,2020/4/18,,,,,
牙买加,Jamaica,125,2020/4/18,,,,,
索马里,Somali,116,2020/4/18,,,,,
特立尼达和多巴哥,Trinidad and Tobago,114,2020/4/18,,,,,
越南,Vietnam,268,2020/4/18,,,,,
法属圭亚那,French Guiana,96,2020/4/18,,,,,
阿鲁巴,,95,2020/4/18,,,,,
摩纳哥,Monaco,94,2020/4/18,,,,,
马达加斯加,Madagascar,117,2020/4/18,,,,,
卢旺达,Republic of Rwanda,143,2020/4/18,,,,,
百慕大,,81,2020/4/18,,,,,
赤道几内亚,The Republic of Equatorial Guinea,79,2020/4/18,,,,,
柬埔寨,Kampuchea (Cambodia ),122,2020/4/18,,,,,
巴巴多斯,Barbados,75,2020/4/18,,,,,
利比里亚,Liberia,76,2020/4/18,,,,,
开曼群岛,Cayman Is,60,2020/4/18,,,,,
苏丹,Sudan,66,2020/4/18,,,,,
圭亚那,Guyana,63,2020/4/18,,,,,
荷属圣马丁,,57,2020/4/18,,,,,
几内亚比绍,,50,2020/4/18,,,,,
巴哈马,Bahamas,53,2020/4/18,,,,,
莫桑比克,Mozambique,34,2020/4/18,,,,,
叙利亚,Syria,38,2020/4/18,,,,,
多哥,Togo,83,2020/4/18,,,,,
尼泊尔,Nepal,30,2020/4/18,,,,,
蒙古,Mongolia,31,2020/4/18,,,,,
塞拉利昂,Sierra Leone,26,2020/4/18,,,,,
贝宁,Benin,37,2020/4/18,,,,,
东帝汶,,18,2020/4/18,,,,,
斐济,Fiji,17,2020/4/18,,,,,
博茨瓦纳,Botswana,15,2020/4/18,,,,,
斯威士兰,Swaziland,19,2020/4/18,,,,,
特克斯和凯科斯群岛,,11,2020/4/18,,,,,
巴布亚新几内亚,Papua New Guinea,7,2020/4/18,,,,,
布隆迪共和国,,6,2020/4/18,,,,,
美国,United States of America,672246,2020/4/17,,,,,
瑞士,Switzerland,26810,2020/4/17,,,,,
厄瓜多尔,Ecuador,7858,2020/4/17,,,,,
希腊,Greece,2224,2020/4/17,,,,,
科特迪瓦,Ivory Coast,688,2020/4/17,,,,,
安道尔,Andorra,696,2020/4/17,,,,,
南非,South Africa,2605,2020/4/17,,,,,
泰国,Thailand,2700,2020/4/17,,,,,
北马其顿,North Macedonia,1117,2020/4/17,,,,,
新西兰,New Zealand,1086,2020/4/17,,,,,
以色列,Israel,12855,2020/4/17,,,,,
智利,Chile,8807,2020/4/17,,,,,
阿联酋,United Arab Emirates,5825,2020/4/17,,,,,
丹麦,Denmark,6879,2020/4/17,,,,,
克罗地亚,Croatia,1814,2020/4/17,,,,,
斯洛文尼亚,Slovenia,1304,2020/4/17,,,,,
阿塞拜疆,Azerbaijan,1340,2020/4/17,,,,,
塞浦路斯,Cyprus,750,2020/4/17,,,,,
阿尔巴尼亚,Albania,539,2020/4/17,,,,,
牙买加,Jamaica,105,2020/4/17,,,,,
利比里亚,Liberia,76,2020/4/17,,,,,
巴西,Brazil,30961,2020/4/17,,,,,
摩尔多瓦,Moldova,2264,2020/4/17,,,,,
爱尔兰,Ireland,13271,2020/4/17,,,,,
瑞典,Sweden,13329,2020/4/17,,,,,
中国,China,84156,2020/4/17,,,,,
奥地利,Austria,14553,2020/4/17,,,,,
土耳其,Turkey,78546,2020/4/17,,,,,
俄罗斯,Russia,32008,2020/4/17,,,,,
荷兰,Netherlands,30449,2020/4/17,,,,,
比利时,Belgium,36138,2020/4/17,,,,,
加拿大,Canada,30670,2020/4/17,,,,,
印度,India,13835,2020/4/17,,,,,
日本,Japan,9788,2020/4/17,,,,,
秘鲁,Peru,10303,2020/4/17,,,,,
波兰,Poland,7918,2020/4/17,,,,,
挪威,Norway,6848,2020/4/17,,,,,
澳大利亚,Australia,6468,2020/4/17,,,,,
沙特阿拉伯,Saudi Arabia,7142,2020/4/17,,,,,
罗马尼亚,Romania,7707,2020/4/17,,,,,
巴基斯坦,Pakistan,6919,2020/4/17,,,,,
捷克,Czech Republic,6359,2020/4/17,,,,,
塞尔维亚,Republic of Serbia,5690,2020/4/17,,,,,
白俄罗斯,Belarus,4779,2020/4/17,,,,,
新加坡,Singapore,5050,2020/4/17,,,,,
乌克兰,Ukraine,4662,2020/4/17,,,,,
卡塔尔,Qatar,4663,2020/4/17,,,,,
巴拿马,Panama,3574,2020/4/17,,,,,
芬兰,Finland,3369,2020/4/17,,,,,
哥伦比亚,Colombia,3105,2020/4/17,,,,,
韩国,Korea,10635,2020/4/17,,,,,
马来西亚,Malaysia,5251,2020/4/17,,,,,
科威特,Kuwait,1658,2020/4/17,,,,,
爱沙尼亚,Estonia,1434,2020/4/17,,,,,
乌兹别克斯坦,Uzbekistan,1380,2020/4/17,,,,,
哈萨克斯坦,Kazakhstan,1470,2020/4/17,,,,,
巴林,Bahrain,1740,2020/4/17,,,,,
立陶宛,Lithuania,1128,2020/4/17,,,,,
阿曼,Oman,1069,2020/4/17,,,,,
斯洛伐克,Slovakia,1049,2020/4/17,,,,,
喀麦隆,Cameroon,996,2020/4/17,,,,,
古巴,Cuba,814,2020/4/17,,,,,
亚美尼亚,Armenia,1201,2020/4/17,,,,,
吉布提,Djibouti,732,2020/4/17,,,,,
哥斯达黎加,Costa Rica,618,2020/4/17,,,,,
拉脱维亚,Latvia,675,2020/4/17,,,,,
冰岛,Iceland,1739,2020/4/17,,,,,
黎巴嫩,Lebanon,668,2020/4/17,,,,,
加纳,Ghana,641,2020/4/17,,,,,
尼日尔,Niger,609,2020/4/17,,,,,
留尼旺,Reunion,391,2020/4/17,,,,,
吉尔吉斯斯坦,,489,2020/4/17,,,,,
几内亚,Guinea,404,2020/4/17,,,,,
马耳他,Malta,399,2020/4/17,,,,,
格鲁吉亚,Georgia,370,2020/4/17,,,,,
尼日利亚,Nigeria,442,2020/4/17,,,,,
马恩岛,Isle of Man,254,2020/4/17,,,,,
巴勒斯坦,Palestine,308,2020/4/17,,,,,
黑山,,294,2020/4/17,,,,,
毛里求斯,Mauritius,324,2020/4/17,,,,,
马约特,,221,2020/4/17,,,,,
根西岛,Guernsey,223,2020/4/17,,,,,
泽西岛,Bailiwick of Jersey,217,2020/4/17,,,,,
乌拉圭,Uruguay,502,2020/4/17,,,,,
法罗群岛,Faroe,184,2020/4/17,,,,,
危地马拉,Guatemala,180,2020/4/17,,,,,
斯里兰卡,SriLanka,242,2020/4/17,,,,,
马提尼克,Martinique,158,2020/4/17,,,,,
塞内加尔,Senegal,342,2020/4/17,,,,,
瓜德罗普岛,,145,2020/4/17,,,,,
约旦,Jordan,402,2020/4/17,,,,,
巴拉圭,Paraguay,174,2020/4/17,,,,,
关岛,Guam,135,2020/4/17,,,,,
坦桑尼亚,Tanzania,147,2020/4/17,,,,,
直布罗陀,Gibraltar,129,2020/4/17,,,,,
钻石公主号邮轮,Diamond Princess Cruise Ship,712,2020/4/17,,,,,
刚果（布）,,143,2020/4/17,,,,,
特立尼达和多巴哥,Trinidad and Tobago,114,2020/4/17,,,,,
越南,Vietnam,267,2020/4/17,,,,,
缅甸,Burma,88,2020/4/17,,,,,
卢旺达,Republic of Rwanda,138,2020/4/17,,,,,
马达加斯加,Madagascar,111,2020/4/17,,,,,
柬埔寨,Kampuchea (Cambodia ),122,2020/4/17,,,,,
文莱,Brunei,136,2020/4/17,,,,,
尼泊尔,Nepal,30,2020/4/17,,,,,
马尔代夫,Maldives,28,2020/4/17,,,,,
英国,United Kingdom,108692,2020/4/17,,,,,
卢森堡,Luxembourg,3444,2020/4/17,,,,,
埃及,Egypt,2673,2020/4/17,,,,,
葡萄牙,Portugal,19022,2020/4/17,,,,,
阿根廷,Argentina,2669,2020/4/17,,,,,
突尼斯,Tunisia,822,2020/4/17,,,,,
保加利亚,Bulgaria,825,2020/4/17,,,,,
委内瑞拉,Venezuela,193,2020/4/17,,,,,
肯尼亚,Kenya,246,2020/4/17,,,,,
德国,Germany,133830,2020/4/17,,,,,
意大利,Italy,168941,2020/4/17,,,,,
西班牙,Spain,188068,2020/4/17,,,,,
法国,France,108847,2020/4/17,,,,,
伊朗,Iran,79494,2020/4/17,,,,,
墨西哥,Mexico,6297,2020/4/17,,,,,
菲律宾,Philippines,5878,2020/4/17,,,,,
印度尼西亚,Indonesia,5923,2020/4/17,,,,,
多米尼加,Dominican Republic,3614,2020/4/17,,,,,
摩洛哥,Morocco,2528,2020/4/17,,,,,
匈牙利,Hungary,1763,2020/4/17,,,,,
孟加拉国,Bangladesh,1231,2020/4/17,,,,,
阿尔及利亚,Algeria,2268,2020/4/17,,,,,
波多黎各,Puerto Rico,974,2020/4/17,,,,,
波黑,Bosnia and Herzegovina,1159,2020/4/17,,,,,
阿富汗,Afghanistan,794,2020/4/17,,,,,
伊拉克,Iraq,1434,2020/4/17,,,,,
洪都拉斯,Honduras,419,2020/4/17,,,,,
玻利维亚,Bolivia,397,2020/4/17,,,,,
圣马力诺,San Marino,393,2020/4/17,,,,,
布基纳法索,Burkina Faso,546,2020/4/17,,,,,
刚果（金）,Democratic Republic of the Congo,287,2020/4/17,,,,,
萨尔瓦多,El Salvador,159,2020/4/17,,,,,
马里,Mali,171,2020/4/17,,,,,
法属圭亚那,French Guiana,95,2020/4/17,,,,,
阿鲁巴,,93,2020/4/17,,,,,
加蓬,Gabon,95,2020/4/17,,,,,
埃塞俄比亚,Ethiopia,96,2020/4/17,,,,,
巴巴多斯,Barbados,73,2020/4/17,,,,,
佛得角,,56,2020/4/17,,,,,
荷属圣马丁,,53,2020/4/17,,,,,
圭亚那,Guyana,57,2020/4/17,,,,,
海地,Haiti,41,2020/4/17,,,,,
利比亚,Libya,49,2020/4/17,,,,,
乌干达,Uganda,55,2020/4/17,,,,,
莫桑比克,Mozambique,31,2020/4/17,,,,,
苏丹,Sudan,35,2020/4/17,,,,,
